,Structures,unique_chemcomp,G_2080,G_0,G_Xe_900K,G_Kr_900K,G_900K,delta_G0_298_900,delta_H0_Xe_298_900,delta_TS0_298_900,enthalpy_std_xenon,enthalpy_std_krypton,enthalpy_skew,enthalpy_modality,mean_grid_xenon,mean_grid_krypton,std_grid_xenon,std_grid_krypton,ASA_m2/cm3_1.2,delta_VF_18_20,PO_VF_2.0,D_i_vdw_uff298,delta_pore,D_f_vdw_uff298,pore_dist_mean,pore_dist_std,pore_dist_skewness,pore_dist_kurtosis,pore_dist_neff,pore_dist_modality,C%,O%,N%
35,ADEGIA01_clean,H6C372O186Gd31,-5.683283996316447,-7.201424764528805,-4.32937800388733,-1.4647387194108221,-2.8646392844765076,4.336785480052297,-1.0319000000000003,3.3347854800522985,2.46284,2.10431,1.5482,0.47213850635740456,27.34,22.4727,74.0468,41.5479,2456.66,0.04140000000000002,0.2327,5.17751,0.3297051219512195,3.24008,4.84780487804878,0.4798958840086041,-1.810298057077059,5.084468688215579,2.0030027167437203,0.8412243869984521,62.52100840336135,31.260504201680675,0.0
36,ADEGIA_clean,H6C372O186Gd31,-6.311526034894888,-7.302478820535272,-5.430240272779838,-2.2010815174974985,-3.2291587552823398,4.073320065252933,-1.1985000000000028,3.062520065252933,2.43445,2.03871,1.54393,0.4696114899047376,25.711,20.7839,73.7951,41.2108,2307.53,0.023899999999999977,0.2721,5.23898,0.2636311627906984,3.23456,4.975348837209301,0.4725947614448975,-2.112330573824075,6.0631843088020485,1.96292836213852,0.9008369488591556,62.52100840336135,31.260504201680675,0.0
37,ACUTOI_clean,H9C341N31O217Na31S31Cd31,-7.494342857548401,-8.273439419998427,-8.069999232440221,-2.6678272323184307,-5.402172000121791,2.871267419876636,-2.5245999999999995,2.2439674198766344,1.904,1.75012,2.17799,0.5218123247812775,7.52315,8.70616,57.5693,35.4714,1454.02,0.012899999999999995,0.2231,5.28989,0.12104577889447299,4.71365,5.168844221105527,0.1457407723249079,-8.254429555619044,88.27064809019735,1.1803224941134391,0.783223062076451,49.34876989869754,31.403762662807523,4.486251808972503
38,acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,H14C1224O816Zr102Ce51,-5.126919961240986,-6.338646929470488,-8.767632951350494,-5.032142847330796,-3.735490104019698,2.6031568254507897,-1.2565000000000026,1.7427568254507912,2.4316,2.43513,1.92536,0.5499178839836064,11.4585,11.0531,58.8339,35.2774,2858.78,0.021799999999999986,0.459,8.52033,0.5140034693877542,4.44818,8.006326530612245,0.5270835966595385,-0.7459409195885938,2.7904143541489552,3.2411782175544697,0.5577766087686894,55.45990031717264,36.97326687811509,0.0
39,ADIQEL_clean,H372C496N62O124Co1,-6.412064161891841,-7.394693713525827,-8.253459693271278,-5.613041044595346,-2.640418648675932,4.754275064849895,-0.3213000000000008,3.2224750648498945,2.62152,2.17673,1.657,0.5238362222079262,22.3851,17.3364,73.1249,43.4404,1901.76,0.027300000000000046,0.2956,4.70874,0.06368505494505516,3.95674,4.6450549450549445,0.0497548633963597,0.1987767469347477,1.0395121951219577,1.9806266443434584,1.0000000000000029,47.01421800947867,11.753554502369669,5.8767772511848335
41,ADAXEK_clean,H248C403N31O155Co1,-5.546246861981273,-6.8466934266296295,-9.910510785841645,-5.774162310232329,-4.136348475609315,2.710344951020314,-2.246500000000001,2.2640449510203133,2.18479,2.23709,1.34211,0.3746185960123728,11.261,10.4846,62.4943,38.2791,2125.85,0.03539999999999999,0.3481,6.16786,0.27970210526315764,4.32229,5.8881578947368425,0.4157165992099975,-2.215548641023544,7.071018391290809,2.220684352172241,0.8356159542759515,48.09069212410501,18.49642004773269,3.699284009546539
42,acs.inorgchem.6b01569_ic6b01569_si_002_clean,H816C918N102O204Ni1,-5.1271881553150775,-5.276100514287431,-2.679105435739773,0.6323783195261201,-3.3114837552658933,1.9646167590215375,-1.0518999999999998,1.2306167590215358,3.55548,3.25807,0.292921,0.4576271188027884,8.32475,11.2104,53.727,34.7638,1673.7,0.013299999999999979,0.2136,6.52073,0.26420826086956506,5.49788,6.256521739130435,0.6657093430088745,-3.592937746231974,15.70068336602646,1.9050864609065743,0.8858978506881797,44.977951984321415,9.995100440960314,4.997550220480157
43,acs.inorgchem.6b02407_ic6b02407_si_002_clean,H306Li1C1020O408Zn51,-4.943308047577541,-5.303626141624806,-11.150139560395864,-7.749910934609519,-3.4002286257863448,1.9033975158384608,-3.0112000000000023,2.1086975158384655,1.87815,2.34,1.31808,0.3071040263513953,9.07728,8.13188,56.9357,34.2128,2928.66,0.03799999999999992,0.5179,6.74668,0.6648949362477232,4.1471,6.081785063752276,0.8686797245363935,-0.9768079853273708,2.241129515303669,3.4935727284318383,0.8719504280566011,57.11086226203808,22.84434490481523,0.0
44,ACIBIY_clean,H62C62O124Co1,-6.938784629095241,-6.43930771147886,-1.7631858880665716,0.7860905818720964,-2.549276469938668,3.8900312415401923,-1.5862999999999978,2.9270312415401913,2.13648,1.83096,2.15172,0.5488140294590722,23.5622,19.3882,68.1375,39.3939,2003.93,0.03420000000000001,0.2485,5.45651,0.17388089201877932,3.88946,5.28262910798122,0.1226799282137393,-2.9618314995332784,12.758011449563943,1.805587614916225,0.7659850338166582,24.89959839357429,49.79919678714859,0.0
45,acscombsci.5b00188_8372_clean,H2C620O403F186Zn124,-3.2012377228301374,-3.2076315019244013,-5.275062254559543,-4.458566921789158,-0.8164953327703852,2.391136169154016,-1.9167000000000023,1.3473361691540187,2.59192,2.1773,0.879749,0.3769615216090728,12.3341,9.8451,48.9757,29.6489,3491.98,0.03049999999999997,0.6548,6.14562,0.3083757980900401,4.85305,5.83724420190996,0.3466330613873074,-2.826140833268228,11.96176677023871,3.655748412952215,0.751316438623948,46.441947565543074,30.187265917603,0.0
46,ADOBOL_charged,H992C1240N248O1178Cl31V496Co2,-5.7329998102269535,-6.682099926179869,-0.5729630997034734,1.5873058507998237,-2.160268950503297,4.521830975676572,-1.1113999999999997,3.476530975676571,2.26923,1.98191,2.07211,0.5491464364361767,25.6965,21.0523,69.2115,39.9832,1682.78,0.043399999999999994,0.161,5.91566,0.7391894117647055,4.25038,5.176470588235294,0.6948799403406962,-0.5598804588230671,2.040360207073404,4.65228589826143,0.6437422782597303,29.615476474802964,28.134702651062817,5.923095294960593
47,ADAXIO_clean,H408C663N51O255Co1,-7.336143137093381,-7.99730697271094,-11.422673126962902,-5.660109037157942,-5.76256408980496,2.23474288290598,-2.704600000000003,1.7908428829059844,2.14097,1.98982,1.07391,0.35541925682066144,6.43406,8.20912,60.48,37.1583,1922.71,0.012499999999999956,0.3173,6.07842,0.08287859872611492,5.18338,5.9955414012738855,0.056256859787902,-12.783666704138229,167.35205058610805,1.0128407946911018,0.9824924990560056,48.11320754716981,18.505079825834542,3.701015965166909
48,ADOBOL_clean,H992C1240N248O1178Cl31V496Co2,-5.723887646087615,-6.682099926179869,-0.5729633119173824,1.5873056385859148,-2.1602689505032973,4.521830975676572,-1.1113999999999997,3.476530975676571,2.26923,1.98191,2.07211,0.5491464364361767,25.6965,21.0523,69.2115,39.9832,1684.11,0.043399999999999994,0.161,5.91566,0.7391894117647055,4.25038,5.176470588235294,0.6948799403406962,-0.5598804588230671,2.040360207073404,4.65228589826143,0.6437422782597303,29.615476474802964,28.134702651062817,5.923095294960593
49,acs.chemmater.6b02817_cm6b02817_si_004_clean,H153C408N51O221Fe1,-4.981631264087881,-4.875461263399715,-10.784145963271206,-7.351264683229911,-3.4328812800412942,1.4425799833584207,-2.1061000000000014,0.7345799833584241,2.90843,2.61114,0.378939,0.3418123567469094,3.80246,5.18382,48.6611,29.9514,2726.69,0.009999999999999898,0.6042000000000001,10.75192,1.7788482814614355,5.98974,8.973071718538565,1.2664581615531976,-0.2329484021155033,2.3148485983228646,3.7024399503738903,0.45543581502997377,48.92086330935251,26.49880095923261,6.115107913669064
50,ADOBAX_charged,H992C1240N248O1178Cl31V496Mn2,-5.315836039297261,-6.364746414985124,-1.1746362273000828,0.7335976342906336,-1.9082338615907164,4.456512553394408,-0.8140999999999998,2.922212553394406,2.37219,1.98093,2.08075,0.5704866552452029,24.0319,20.0978,68.2276,39.7718,2012.4,0.07070000000000001,0.1956999999999999,5.94104,0.8635752112676061,4.14686,5.077464788732394,0.6360523459498723,-0.0833767234038409,1.56521156055942,5.404288266825492,0.6433326352673164,29.615476474802964,28.134702651062817,5.923095294960593
51,ADOBEB_charged,H992C1240N248O1178Cl31V496Mn2,-5.303470278198874,-6.396118249245947,-1.1722272892329586,0.747898841072129,-1.9201261303050876,4.47599211894086,-0.8139000000000003,2.9389921189408605,2.35724,1.97394,2.12942,0.5787469267723403,24.2004,20.1185,68.4144,39.7534,2011.4,0.0637,0.1999,5.9014,0.8353534883720926,4.14887,5.066046511627907,0.6345924879350885,-0.0627778047809891,1.561941420947074,5.64752596212584,0.6427520515874316,29.615476474802964,28.134702651062817,5.923095294960593
52,acscombsci.5b00188_5040209_clean,H4C558N31O124F155Zn31,-6.193979021077407,-7.227409706280252,-11.134996063733727,-6.889494850726939,-4.245501213006788,2.9819084932734636,2.2988,0.8830084932734632,3.42268,3.41217,1.74351,0.6086185154646941,5.39286,6.74031,51.2327,31.8038,2617.33,0.010400000000000076,0.5377,7.77465,0.42465000000000064,5.81638,7.35,0.6508303460755517,-2.292112195944643,8.405969357257177,3.4741659285503395,0.743968726628662,61.794019933554814,13.732004429678849,3.433001107419712
53,ADOBAX,H992C1240N248O1178Cl31V496Mn2,-5.326363490362183,-6.364746414985124,-1.174636440287164,0.7335974213035527,-1.9082338615907166,4.456512553394408,-0.8140999999999998,2.922212553394406,2.37219,1.98093,2.08075,0.5704866552452029,24.0319,20.0978,68.2276,39.7718,2009.96,0.08830000000000002,0.1742,5.96761,0.8436865550239228,4.14198,5.123923444976077,0.6516830722638219,-0.1890825725392952,1.523306977800238,5.736178594878529,0.6799366341338348,29.615476474802964,28.134702651062817,5.923095294960593
54,ADOCIG_charged,H992C1240N248O1178V496Ni2Br31,-5.409828977374066,-6.659311128474298,-0.7276422290273638,1.1524356637091986,-1.8800778927365625,4.779233235737735,-0.6521000000000008,3.1488332357377367,2.3235,1.97183,2.23596,0.5737760488131443,25.0266,20.7212,69.3454,40.1651,1913.79,0.0823000000000001,0.1382999999999999,5.78334,0.7951679569892471,4.22935,4.988172043010753,0.6354829612641999,-0.3621838312253093,1.5726551721331736,5.8498478187352045,0.7192785472906291,29.615476474802964,28.134702651062817,5.923095294960593
55,AFIPAH_clean,H2C155O186La31,-4.585307335199897,-4.187573608255319,1.0914895868383043,0.8198021945535666,0.2716873922847377,4.4592610005400575,-0.6555999999999997,3.1447610005400586,2.43109,2.09901,1.95488,0.5534117747307866,27.1575,23.4542,66.7539,41.1591,2569.43,0.028199999999999947,0.3425,4.80609,0.059308884120170546,4.05315,4.74678111587983,0.1236096208061344,-8.168162728740771,82.65082163834346,1.9977552897884088,0.819337073979839,41.44385026737968,49.73262032085562,0.0
58,AFOQUI_clean,H14C806N372O372Zn155,-2.532105121056826,-2.4217762102939435,9.784746224730783,6.036394689621219,3.748351535109564,6.170127745403508,0.5991999999999997,5.100727745403506,2.67066,2.58017,1.82006,0.5348944260383799,43.1538,31.9164,80.3264,42.4958,1910.65,0.058599999999999985,0.0995,4.51829,0.20350126760563292,3.26782,4.314788732394367,0.3078657067524212,-1.595874527036164,4.430346619724336,2.4016198189614104,0.8005729146004359,46.887725421756834,21.640488656195465,21.640488656195465
59,AFOYEB_clean,H204C306O408Co1,-7.396905723513397,-7.665568285631752,-5.6669190697146705,0.10763633176874092,-5.774555401483411,1.8910128841483411,-3.639800000000001,1.5974128841483433,1.30871,1.22711,3.71799,0.6054193101010431,1.57987,7.1004,50.3864,33.6451,1147.97,0.004500000000000004,0.1798,6.07046,0.16914421052631567,6.02101,5.901315789473684,0.5350832254628668,-5.237748906299555,28.434013605442185,1.067948599426828,1.0,33.29706202393906,44.39608269858542,0.0
60,ABEXEN_clean,H10C620O248S31In31,-4.614232775722415,-5.1174061954354935,-9.326275720659137,-6.851452811165184,-2.4748229094939527,2.642583285941541,5.203900000000001,1.4743832859415402,4.11491,5.72552,1.24606,0.4758325408462466,1.11211,2.13613,33.0431,21.4037,1826.64,0.006299999999999972,0.6481,18.9212,1.393216048144435,14.08401,17.527983951855564,3.50341418914254,-2.4823334514517734,7.534960437025538,1.577093636310269,0.9504999295024433,65.95744680851064,26.382978723404257,0.0
61,ac403674p_si_001_clean,H17C372N62O62Zn31Br31,-4.700053587520075,-4.689557606074739,-6.274099264501342,-2.9924201580184393,-3.281679106482903,1.4078784995918356,-1.2319999999999993,0.5084784995918339,3.32564,3.00258,0.634484,0.49651833088101505,1.73929,4.28794,43.3111,27.8999,1723.95,0.008799999999999975,0.3617,8.59183,0.127560337078652,8.42538,8.464269662921348,0.2729031916284783,-14.32382146020534,248.8462699605416,1.1010013399385077,0.8285109568109288,64.69565217391305,10.782608695652174,10.782608695652174
62,acs.inorgchem.6b00894_ic6b00894_si_003_clean,H16C1190N136O204Cd51,-6.016627383591515,-8.254070827443549,-4.288652520424306,0.5643054940255643,-4.852958014449871,3.401112812993678,-2.096499999999999,2.765212812993675,2.11403,1.8864,1.69722,0.437282669341071,19.3564,18.1598,70.9458,40.9318,1415.01,0.017900000000000013,0.1196,5.60422,0.4677914285714291,3.14172,5.136428571428571,0.6661414172344353,-1.6776501905173904,4.3670161395972045,4.292597459483137,0.8734820389500256,74.51471509079524,12.773951158422042,8.515967438948028
63,AFITEP_clean,H16C806N62O124Zn31,-6.055260773619163,-6.363452944771053,-7.392786059146099,-5.424205106673264,-1.968580952472835,4.394871992298218,0.1045999999999978,2.7097719922982195,2.94833,2.60556,1.17651,0.43176415899122406,16.3679,11.8984,61.6621,37.5823,2195.47,0.02310000000000001,0.3648,4.84098,0.08800194357366742,4.44858,4.752978056426333,0.0790751962742741,-1.8858559537064916,6.111944256054279,1.9616578313253008,0.7454997112607428,77.57459095283926,11.934552454282963,5.967276227141482
64,acs.inorgchem.6b02407_ic6b02407_si_003_clean,H306Li1C1020O408Zn51,-6.6228132583789,-6.82273551259804,-12.112262521850806,-7.618668439533017,-4.493594082317789,2.3291414302802513,-1.789200000000001,1.7772414302802515,2.76294,2.56931,0.672117,0.36819591455140316,8.32185,8.30219,58.845,35.9823,2590.33,0.025499999999999967,0.4188,6.631,0.8083892773892778,4.63918,5.822610722610722,0.7867057929367688,-0.4591185406519813,2.232101359793308,3.850310675955564,0.542443930271394,57.11086226203808,22.84434490481523,0.0
66,ADODII_clean,H40C1612O589La62,-6.524805824124879,-7.67824109339753,-9.895658489558931,-4.691344508479909,-5.204313981079022,2.473927112318507,-2.724300000000003,1.8346271123185085,1.91271,1.63671,1.94761,0.5082845936318944,9.08842,10.9538,62.0112,38.112,2008.89,0.012299999999999978,0.3098,6.22455,0.34713064516128966,5.58049,5.87741935483871,0.5334937323837776,-3.5265367246707493,16.540786663109426,3.047688031008966,0.8123229894753771,69.99565783760313,25.57533651758576,0.0
67,ADODOO_clean,H40C1612O589Eu62,-6.730447666279878,-8.062083263326157,-10.734131310976762,-5.14688320007681,-5.587248110899952,2.4748351524262047,-2.650699999999997,1.7561351524262028,1.99888,1.63868,1.72334,0.48504517699093425,7.63169,9.67391,61.3449,38.1689,1897.75,0.012500000000000011,0.3074,6.19314,0.29276686567164045,5.59297,5.900373134328359,0.4063395145309897,-5.257723067785671,34.905241468087304,2.4997911736043434,0.8206117663936947,69.99565783760313,25.57533651758576,0.0
69,ADOGEH_clean,H6C186N62O124Cu31,-5.693582464502555,-9.634347859981439,-11.852017131845805,-8.025802740527931,-3.8262143913178743,5.808133468663565,11.962399999999999,0.26783346866356617,2.99799,4.07613,4.02416,0.6845808314892161,4.2055,5.14612,48.8434,29.8965,2761.32,0.02290000000000003,0.5509999999999999,12.89071,1.2820846630727765,5.3424,11.608625336927224,1.896679179735076,-2.275602292613972,7.403070689745745,2.6172715085711027,0.8345679857829587,45.47677261613692,30.317848410757943,15.158924205378971
70,ADODUU_clean,H40C1612O589Tb62,-6.764066554342916,-8.191708443391619,-11.039790040459911,-5.333110166252723,-5.706679874207188,2.485028569184431,-2.621500000000001,1.7466285691844323,2.02449,1.64765,1.67101,0.48044767846034764,7.42614,9.37633,61.5937,38.2651,1873.75,0.0121,0.3069,6.19395,0.2889881679389319,5.57414,5.904961832061068,0.3752024879183971,-5.692839287615513,42.50209992029381,3.0740707568293777,0.78604161246788,69.99565783760313,25.57533651758576,0.0
71,ACIBOE_clean,H6C558O403Zn93,-5.323842660683609,-5.238788474423978,-9.376926105154034,-6.158097930039393,-3.2188281751146413,2.0199602993093366,-1.6179999999999986,0.6684602993093369,3.04716,2.22539,0.606335,0.45301763926153377,6.01438,6.61307,49.7955,30.6697,2718.24,0.011900000000000022,0.5617,8.6256,1.1044216560509552,7.40668,7.521178343949045,1.1976412114561474,-0.2941065185288734,1.2073242126052293,2.594460890730873,0.8999228483098747,52.64150943396227,38.0188679245283,0.0
72,AGARUW_clean,H4C341N124O341La62,-5.533500743954968,-5.640225371228905,-7.856422652017699,-3.9085987185649405,-3.9478239334527583,1.6924014377761472,-3.1708999999999996,1.2752014377761496,2.1457,1.81289,0.280621,0.21651261959966922,5.71594,7.28743,51.8027,32.3043,2019.11,0.01830000000000004,0.3751,7.12909,0.09083142480211048,6.61101,7.038258575197889,0.2573215530958875,-5.404302808688827,34.24006479310972,1.2473059455892186,0.8821971871408532,39.10550458715596,39.10550458715596,14.220183486238533
73,AGIMOU_clean,H248C124N620Cl62Mn3,-4.859015575879593,-3.96700371011223,4.843971751411156,2.9972582095419162,1.84671354186924,5.81371725198147,0.5348999999999933,4.77891725198148,2.74114,2.49874,1.68662,0.5239635068754515,40.5573,27.7064,80.4777,42.7284,1848.73,0.050600000000000006,0.1974,4.59096,0.12383671232876647,3.35378,4.4671232876712335,0.0965923428153654,-3.636331183958177,16.403239395643862,1.390294808244195,0.8670790041145039,11.73131504257332,0.0,58.656575212866606
74,AFOVAT_clean,H12C651O186La31,-5.650004914808029,-5.785340399554914,-9.860823507022431,-6.461022691637428,-3.399800815385003,2.385539584169911,6.5684000000000005,-0.20916041583008838,5.3636,5.2458,1.1965,0.6568037431898416,3.42282,4.94242,48.5876,30.2285,2275.26,0.014900000000000024,0.5114,8.66548,0.4897855555555566,6.87815,8.175694444444444,0.8834509770542022,-2.459732987811439,8.833000055851336,1.9508890770533447,0.7981757417353796,73.97727272727272,21.13636363636364,0.0
75,AFOYOK_clean,H6C558N186Cu31,-4.858361524403029,-4.79698085227736,-7.691859813380158,-4.62677518400506,-3.0650846293750975,1.7318962229022627,-2.1488999999999976,1.2469962229022595,2.87851,2.58151,0.375323,0.3956728796712863,8.54563,8.77461,54.0338,33.2999,2535.36,0.033999999999999975,0.4057,7.9906,0.6390787018255573,5.99747,7.351521298174442,0.8689497974915391,-1.7556125916423704,6.029310510492875,2.5020228327894505,0.6770551234389048,71.44686299615877,0.0,23.81562099871959
76,AFOYAW_clean,H21C775N465O31Cu62,-5.986184819653407,-6.0611230536726355,-7.749486241821094,-4.811144724408458,-2.9383415174126357,3.1227815362599998,-1.1463999999999999,1.8769815362600006,2.89159,2.35654,0.889931,0.41751857183554403,15.4402,12.3681,61.0469,35.7386,2889.13,0.041200000000000014,0.4044,6.16766,0.6064450467289717,4.36522,5.561214953271028,0.587558245719391,-1.3630404355612642,4.445797948780173,4.140687160940326,0.6428270609462085,57.23781388478582,2.289512555391433,34.342688330871496
77,AGUWUV_clean,H248C620N372O248Ni3,-3.3054043395466692,-3.139530432657911,4.442467851609868,2.49894394286569,1.9435239087441776,5.083054341402089,0.9059999999999988,2.3688543414020904,3.05262,2.27765,1.51277,0.5440969625457692,23.9088,19.3458,60.8125,37.4356,1889.65,0.02679999999999999,0.2435,4.8442,0.1363465968586386,3.70347,4.707853403141361,0.1864271385442602,-1.7821505810921878,4.582881988354097,1.654992514630495,0.9112302486294263,41.58283031522468,16.633132126089873,24.94969818913481
79,ADUWIH_clean,H12C558O186Zn31,-4.694761890136326,-4.504789991297848,-9.709130619384247,-6.723909318313139,-2.9852213010711077,1.5195686902267402,-1.311399999999999,0.6819686902267383,3.07162,2.80495,0.777348,0.44063422885613673,4.00228,5.15684,46.3635,28.6401,2755.96,0.011400000000000077,0.601,9.86135,1.5869430087390768,6.85072,8.274406991260923,1.0360573876542365,-0.0329392709433184,2.996379377365983,3.9338614444165128,0.3340982130407992,70.90216010165184,23.63405336721728,0.0
80,AGONAM_clean,H3C310O248Cd31,-6.6694223805962825,-6.7153655139004975,-9.711468939811587,-5.026970290260717,-4.68449864955087,2.030866864349628,-2.836000000000002,1.5901668643496318,2.10568,1.967,0.981514,0.31595450535734115,5.84831,7.94472,53.8088,33.8266,2207.26,0.018399999999999972,0.4051,6.0205,0.09006521739130502,5.29349,5.930434782608695,0.138107653689292,-2.0472392064312226,6.259361484989869,1.799508640782815,0.8293479104534485,52.36486486486486,41.89189189189189,0.0
81,AHAMAY_clean,H9C248O744P124Zn155,-4.742591026910199,-5.255215511313906,1.4310454464813116,2.5086229054158764,-1.0775774589345648,4.177638052379341,-0.8187999999999995,2.565338052379343,2.58072,1.93295,1.55957,0.5021004980982474,21.286,20.0135,67.85,42.7928,1049.63,0.027400000000000008,0.1387,4.78963,0.12897426229508202,4.02547,4.660655737704918,0.0551560781680681,-1.3073179023651762,5.357138620784273,1.9131105398457584,0.5056953514949145,19.375,58.125,0.0
82,AHOKIR_clean,C62O93P31Cu1,-4.453702645853353,-4.037011518472947,1.6060822640538512,0.43648443984805324,1.169597824205798,5.206609342678745,0.10640000000000072,3.522309342678745,2.55631,2.3066,1.88151,0.5373021845683374,25.2628,18.6411,62.1599,37.3143,2121.73,0.0701,0.2931,4.89575,0.13683527131782913,3.86977,4.7589147286821705,0.1403828668960341,-4.238602716124045,22.49227253130899,1.275465624281444,0.8432119501812907,33.155080213903744,49.73262032085562,0.0
83,AHOKIR01_clean,H4C62O93P31Cu31,-3.0121550848983873,-2.2449563316102954,2.8273757580120185,-1.811536629605769,4.638912387617788,6.883868719228083,1.1448999999999998,5.707868719228081,2.79707,2.70525,1.69954,0.5240176393551318,34.4155,20.2512,69.9302,40.3041,2063.26,0.10240000000000002,0.1862,4.33003,0.10400959183673386,3.84293,4.226020408163266,0.1580702491461929,-2.1298361698787227,7.249789440780182,1.5179389916232022,0.7636362622316231,28.054298642533936,42.081447963800905,0.0
84,AFIXAO_clean,H186C186N124Co1,-6.101010166692341,-7.340619101285628,-6.260471464986668,-2.792694485095676,-3.4677769798909917,3.8728421213946365,2.9405,0.6375421213946342,3.64362,3.23907,1.71303,0.6446899388486438,11.0578,11.0628,56.9488,35.1863,2132.45,0.02510000000000001,0.3301,6.44819,0.5440916393442627,4.84273,5.904098360655738,0.5124777816295838,-0.4704475449830783,1.879171588069144,4.313925028983641,0.6499251586894825,37.42454728370221,0.0,24.949698189134807
85,AHOKOX_clean,C155O186P62Cu2,-3.75926873231785,-3.441182991644277,0.27548610564049425,-0.9123254658602518,1.187811571500746,4.628994563145023,-0.27619999999999933,2.944394563145023,2.45975,2.24809,1.99458,0.5453675359727796,22.1754,16.8556,59.5173,36.7595,2246.21,0.0797,0.3405,4.88251,0.10545520547945131,3.93264,4.777054794520549,0.1012975260230101,-4.965900926752759,27.63417719689381,1.1510029968411677,0.9285665294643989,38.2716049382716,45.92592592592592,0.0
86,AFOVIB_clean,H12C651O186Gd31,-5.969258732903986,-6.279397200373605,-10.200036806767976,-6.685882939455873,-3.5141538673121024,2.7652433330615027,7.902799999999999,-0.5975566669384973,5.32923,5.32669,1.43254,0.6821514844904152,2.93462,4.79702,48.1939,30.3164,2300.45,0.00880000000000003,0.5206,9.18387,0.5119105405405424,7.03443,8.671959459459458,0.9008765692097108,-2.6212594820896897,9.788318617254912,1.8973537182207976,0.8041218906146002,73.97727272727272,21.13636363636364,0.0
87,AFIXES_clean,H186C186N124Co1,-6.106547398818084,-7.302918480083439,-6.174188921209741,-2.835122089393934,-3.339066831815807,3.9638516482676316,3.6553999999999967,0.40605164826763485,3.69073,3.35546,1.85467,0.6603171462459881,10.3532,10.4931,55.9951,34.6388,2109.59,0.02689999999999998,0.3322,6.49822,0.528617727272727,4.99994,5.969602272727273,0.557094594541683,-0.8855905569928801,2.300006841218245,3.0838767484693115,0.7757675336695454,37.42454728370221,0.0,24.949698189134807
88,AHUTIH01_clean,H4C155O248La31,-0.7548111084715408,-0.687791900695834,12.648065642552636,7.472120217268897,5.1759454252837385,5.863737325979573,0.572499999999998,4.095937325979575,2.8441,2.42169,1.62348,0.530254884117092,38.4363,27.8679,72.6087,40.0092,1822.33,0.08700000000000001,0.1244,4.34532,0.08007177304964586,3.53494,4.265248226950354,0.1051751768052007,-3.0752441027295863,11.433585674396468,1.2667091430391844,0.9145972741333472,35.38812785388128,56.62100456621004,0.0
89,AFOVOH_clean,H12C651O186Nd31,-5.9151703616452345,-6.266809632146343,-10.031003486022454,-6.576463198251948,-3.4545402877705067,2.812269344375836,8.012199999999996,-0.6521306556241582,5.30698,5.31059,1.45885,0.6830151030010589,3.09802,4.92939,48.0883,30.2716,2339.92,0.012499999999999956,0.5182,9.17887,0.5435564686468624,7.13518,8.635313531353138,1.0000035399516904,-2.408953198205688,8.058886797550056,1.8305784300041872,0.8441681440684312,73.97727272727272,21.13636363636364,0.0
90,AHUTIH_clean,H2C155O248La31,-0.3270599434425626,-0.24994414209575647,13.63717101915363,7.902889524272597,5.734281494881033,5.98422563697679,0.680299999999999,4.206625636976794,2.85896,2.45059,1.62362,0.5300714758619886,38.9616,27.6492,71.0013,39.0187,1885.26,0.1477,0.0786,4.36106,0.08404136645962712,3.65261,4.277018633540373,0.08284419800731,-3.745507812517781,16.566792587684596,1.1808573641291968,0.9071658677494306,35.550458715596335,56.88073394495413,0.0
91,AHOBEG_clean,H867C1479N204O561Co2,-4.442773212858613,-5.062745472075076,-1.0425616164225415,0.40849299561925234,-1.4510546120417938,3.6116908600332827,-1.311,3.120690860033283,2.39974,2.34,1.58969,0.47914090199732934,23.4131,21.2757,69.5667,41.3946,1623.21,0.03670000000000001,0.1621,5.08849,0.48385423841059616,3.57931,4.604635761589404,0.548488319717753,-1.6488483096621729,4.84696837824024,4.11496119833965,0.7672219948804228,47.51044008994539,18.02120141342756,6.553164150337295
93,ADAVIM_clean,H22C1326N340Ag51,-4.284723345583771,-4.69807122555787,-7.666459970945278,-6.035154445109827,-1.631305525835451,3.066765699722419,6.7208000000000006,-2.1936343002775818,5.74409,4.69621,0.931645,0.6064399524788893,4.68807,4.54488,40.9302,25.4917,2481.54,0.027599999999999958,0.5885,10.40606,1.1623605780346846,9.0946,9.243699421965315,1.7684414489057192,-1.50678377451639,3.8460915066410335,3.387150805111792,0.8503170913897589,76.2507188039103,0.0,19.551466359977
94,AFOTOF_clean,H12C651O186Eu31,-6.034682832909829,-6.465617620232121,-10.144446276041398,-6.617996940873946,-3.5264493351674524,2.9391682850646683,8.028899999999997,-0.6535317149353288,5.18297,5.24238,1.51981,0.6803670553326372,3.0013,4.91379,48.1822,30.3594,2309.15,0.00880000000000003,0.519,9.16836,0.4710536026936012,7.05687,8.697306397306399,0.8766285376311779,-2.7305436382983856,10.372182608586378,1.86326862550432,0.8152448601947853,73.97727272727272,21.13636363636364,0.0
